"id","decisionnum","deckl","deckr","pair","deckchoice","effort_type","prog_type","effchoice","progchoice"
"A17LZ3WK12T7CJ",40,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A17LZ3WK12T7CJ",41,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A17LZ3WK12T7CJ",42,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A17LZ3WK12T7CJ",43,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A17LZ3WK12T7CJ",44,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A17LZ3WK12T7CJ",45,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A17LZ3WK12T7CJ",46,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A17LZ3WK12T7CJ",47,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A17LZ3WK12T7CJ",48,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A17LZ3WK12T7CJ",49,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A17LZ3WK12T7CJ",50,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A17LZ3WK12T7CJ",51,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A17LZ3WK12T7CJ",52,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A17LZ3WK12T7CJ",53,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A17LZ3WK12T7CJ",54,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A17LZ3WK12T7CJ",55,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A17LZ3WK12T7CJ",56,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A17LZ3WK12T7CJ",57,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A17LZ3WK12T7CJ",58,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A17LZ3WK12T7CJ",59,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A17LZ3WK12T7CJ",60,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",1,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",2,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",3,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",4,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A1AYQ8E01NSY5Z",5,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A1AYQ8E01NSY5Z",6,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",7,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",8,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",9,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",10,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",11,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",12,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1AYQ8E01NSY5Z",13,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",14,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",15,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",16,"deck6","deck4","4-6",76,"LH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",17,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",18,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",19,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1AYQ8E01NSY5Z",20,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",21,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",22,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",23,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",24,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",25,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",26,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",27,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",28,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",29,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",30,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",31,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",32,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",33,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",34,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",35,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",36,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",37,"deck3","deck4","3-4",76,"LH","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",38,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",39,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1AYQ8E01NSY5Z",40,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",41,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",42,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A1AYQ8E01NSY5Z",43,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",44,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",45,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",46,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",47,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A1AYQ8E01NSY5Z",48,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A1AYQ8E01NSY5Z",49,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",50,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A1AYQ8E01NSY5Z",51,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1AYQ8E01NSY5Z",52,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",53,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",54,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",55,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1AYQ8E01NSY5Z",56,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1AYQ8E01NSY5Z",57,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A1AYQ8E01NSY5Z",58,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1AYQ8E01NSY5Z",59,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1AYQ8E01NSY5Z",60,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A1BLNCSZ7GAL4T",1,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",2,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",3,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",4,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",5,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",6,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",7,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",8,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",9,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1BLNCSZ7GAL4T",10,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",11,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A1BLNCSZ7GAL4T",12,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1BLNCSZ7GAL4T",13,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",14,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",15,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",16,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",17,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A1BLNCSZ7GAL4T",18,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1BLNCSZ7GAL4T",19,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1BLNCSZ7GAL4T",20,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",21,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",22,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",23,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",24,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1BLNCSZ7GAL4T",25,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",26,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",27,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1BLNCSZ7GAL4T",28,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1BLNCSZ7GAL4T",29,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",30,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",31,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",32,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",33,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",34,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",35,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",36,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",37,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1BLNCSZ7GAL4T",38,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",39,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A1BLNCSZ7GAL4T",40,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",41,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",42,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A1BLNCSZ7GAL4T",43,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A1BLNCSZ7GAL4T",44,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",45,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",46,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",47,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",48,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",49,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",50,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A1BLNCSZ7GAL4T",51,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1BLNCSZ7GAL4T",52,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A1BLNCSZ7GAL4T",53,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A1BLNCSZ7GAL4T",54,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1BLNCSZ7GAL4T",55,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",56,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A1BLNCSZ7GAL4T",57,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A1BLNCSZ7GAL4T",58,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1BLNCSZ7GAL4T",59,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1BLNCSZ7GAL4T",60,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A1DX0Z20W07YOR",1,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",2,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A1DX0Z20W07YOR",3,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A1DX0Z20W07YOR",4,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A1DX0Z20W07YOR",5,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A1DX0Z20W07YOR",6,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A1DX0Z20W07YOR",7,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",8,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A1DX0Z20W07YOR",9,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",10,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A1DX0Z20W07YOR",11,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",12,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1DX0Z20W07YOR",13,"deck3","deck4","3-4",76,"LH","Prog_NoProg",1,0
"A1DX0Z20W07YOR",14,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",15,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",16,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A1DX0Z20W07YOR",17,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",18,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",19,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1DX0Z20W07YOR",20,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A1DX0Z20W07YOR",21,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1DX0Z20W07YOR",22,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A1DX0Z20W07YOR",23,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1DX0Z20W07YOR",24,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",25,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A1DX0Z20W07YOR",26,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A1DX0Z20W07YOR",27,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A1DX0Z20W07YOR",28,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",29,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A1DX0Z20W07YOR",30,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1DX0Z20W07YOR",31,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",32,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A1DX0Z20W07YOR",33,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A1DX0Z20W07YOR",34,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1DX0Z20W07YOR",35,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A1DX0Z20W07YOR",36,"deck6","deck4","4-6",76,"LH","Prog_Prog",1,1
"A1DX0Z20W07YOR",37,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A1DX0Z20W07YOR",38,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",39,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",40,"deck2","deck1","1-2",76,"LM","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",41,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1DX0Z20W07YOR",42,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A1DX0Z20W07YOR",43,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1DX0Z20W07YOR",44,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A1DX0Z20W07YOR",45,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",46,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",47,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A1DX0Z20W07YOR",48,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A1DX0Z20W07YOR",49,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1DX0Z20W07YOR",50,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1DX0Z20W07YOR",51,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",52,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1DX0Z20W07YOR",53,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A1DX0Z20W07YOR",54,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1DX0Z20W07YOR",55,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A1DX0Z20W07YOR",56,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A1DX0Z20W07YOR",57,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1DX0Z20W07YOR",58,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A1DX0Z20W07YOR",59,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1DX0Z20W07YOR",60,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A1F1OZ54G177D8",1,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1F1OZ54G177D8",2,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1F1OZ54G177D8",3,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1F1OZ54G177D8",4,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1F1OZ54G177D8",5,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1F1OZ54G177D8",6,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1F1OZ54G177D8",7,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A1F1OZ54G177D8",8,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1F1OZ54G177D8",9,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1F1OZ54G177D8",10,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1F1OZ54G177D8",11,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A1F1OZ54G177D8",12,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1F1OZ54G177D8",13,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A1F1OZ54G177D8",14,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A1F1OZ54G177D8",15,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A1F1OZ54G177D8",16,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1F1OZ54G177D8",17,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A1F1OZ54G177D8",18,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1F1OZ54G177D8",19,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1F1OZ54G177D8",20,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1F1OZ54G177D8",21,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A1F1OZ54G177D8",22,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A1F1OZ54G177D8",23,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A1F1OZ54G177D8",24,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1F1OZ54G177D8",25,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1F1OZ54G177D8",26,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1F1OZ54G177D8",27,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1F1OZ54G177D8",28,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1F1OZ54G177D8",29,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1F1OZ54G177D8",30,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A1F1OZ54G177D8",31,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A1F1OZ54G177D8",32,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A1F1OZ54G177D8",33,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1F1OZ54G177D8",34,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1F1OZ54G177D8",35,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1F1OZ54G177D8",36,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A1F1OZ54G177D8",37,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1F1OZ54G177D8",38,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A1F1OZ54G177D8",39,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A1F1OZ54G177D8",40,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1F1OZ54G177D8",41,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A1F1OZ54G177D8",42,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A1F1OZ54G177D8",43,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A1F1OZ54G177D8",44,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A1F1OZ54G177D8",45,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A1F1OZ54G177D8",46,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A1F1OZ54G177D8",47,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A1F1OZ54G177D8",48,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A1F1OZ54G177D8",49,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A1F1OZ54G177D8",50,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A1F1OZ54G177D8",51,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1F1OZ54G177D8",52,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A1F1OZ54G177D8",53,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A1F1OZ54G177D8",54,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A1F1OZ54G177D8",55,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A1F1OZ54G177D8",56,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A1F1OZ54G177D8",57,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A1F1OZ54G177D8",58,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A1F1OZ54G177D8",59,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A1F1OZ54G177D8",60,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1GZ4Y5HNBTCES",1,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A1GZ4Y5HNBTCES",2,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A1GZ4Y5HNBTCES",3,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A1GZ4Y5HNBTCES",4,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A1GZ4Y5HNBTCES",5,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A1GZ4Y5HNBTCES",6,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A1GZ4Y5HNBTCES",7,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A1GZ4Y5HNBTCES",8,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A1GZ4Y5HNBTCES",9,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A1GZ4Y5HNBTCES",10,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A1GZ4Y5HNBTCES",11,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A1GZ4Y5HNBTCES",12,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A1GZ4Y5HNBTCES",13,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A1GZ4Y5HNBTCES",14,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A1GZ4Y5HNBTCES",15,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A1GZ4Y5HNBTCES",16,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A1GZ4Y5HNBTCES",17,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
